gene,CDS length,essentiality,SNV,InDel,lethal,Local CDS length,Local Intron length,Monroe CDS Count,Monroe intron Count,Weng CDS Count,Weng intron Count,Counts of AT homomeric runs (size >= 3bp) in CDS,Total length of AT homomeric runs (size >= 3bp) in CDS,Counts of AT homomeric runs (size >= 3bp) in intron,Total length of AT homomeric runs (size >= 3bp) in intron
AT3G15820,906,CLB,0,0,Non-lethal,906,1451,0,0,0,0,22,70,94,347
AT3G15850,1116,CLB,0,0,Non-lethal,1116,796,0,0,0,0,41,137,53,203
AT3G15950,2319,CLB,0.000884173,0,Non-lethal,2319,2509,0,0,0,0,99,318,166,587
AT3G15990,1962,MRP,0.00254842,0,Non-lethal,1962,1637,0,0,0,0,70,227,118,437
AT3G16290,2631,ESN,0,0,Lethal,2631,1178,0,0,0,0,87,293,69,253
AT3G16630,2385,CLB,0.001257862,0,Non-lethal,2385,2387,0,0,0,0,108,355,129,444
AT3G16640,507,ESN,0,0,Lethal,507,514,0,0,0,0,11,39,26,92
AT3G16720,915,CND,0,0,Non-lethal,915,0,0,0,0,0,22,76,0,0
AT3G16857,3225,MRP,0.000244918,0,Non-lethal,2073,954,0,0,0,0,44,138,57,235
AT3G16890,1980,MRP,0,0,Non-lethal,1980,0,0,0,0,0,77,258,0,0
AT3G16910,1710,CND,0,0,Non-lethal,1710,471,0,0,0,0,41,134,30,107
AT3G16950,1923,CND,0.00111576,0,Non-lethal,1872,2004,0,0,0,0,70,227,121,422
AT3G17170,945,CND,0,0,Non-lethal,945,723,0,0,0,0,23,77,45,155
AT3G17300,324,ESN,0,0,Lethal,276,1060,0,0,0,0,7,21,64,219
AT3G17390,1182,CLB,0.000846024,0,Non-lethal,1182,208,0,0,0,0,19,66,12,41
AT3G17609,901,MRP,0,0,Non-lethal,450,165,0,0,0,0,12,40,14,56
AT3G17650,2145,ESN,0.002331002,0,Lethal,2145,636,0,0,0,0,74,240,35,122
AT3G17910,1065,ESN,0,0,Lethal,1065,1408,0,0,0,0,28,91,68,233
AT3G18110,4323,ESN,0.000231321,0,Lethal,4323,429,0,0,0,0,157,529,20,71
AT3G18165,762,MRP,0.00656168,0,Non-lethal,762,1067,0,0,0,0,22,72,73,253
AT3G18290,3765,ESN,0.000531208,0,Lethal,3765,2102,0,0,0,0,133,444,127,444
AT3G18390,2547,ESN,0,0,Lethal,2547,1466,0,0,0,0,84,275,69,246
AT3G18440,1797,CLB,0.000556483,0,Non-lethal,1797,675,0,0,0,0,48,160,43,150
AT3G18630,993,CND,0.003021148,0.001007049,Non-lethal,993,685,0,0,0,0,37,124,37,147
AT3G18660,3193,CLB,0,0,Non-lethal,1980,769,0,0,0,0,62,215,59,229
AT3G18680,1020,ESN,0,0,Lethal,1020,968,0,0,0,0,33,107,58,201
AT3G18690,669,CND,0,0,Non-lethal,669,0,0,0,0,0,21,71,0,0
AT3G18730,3936,MRP,0.003302846,0,Non-lethal,3936,3048,0,0,0,0,141,467,187,676
AT3G18780,1796,CLB,0,0,Non-lethal,1134,607,0,0,0,0,19,61,36,119
AT3G18990,1026,MRP,0,0,Non-lethal,1026,1466,0,0,0,0,45,151,86,309
AT3G19040,5361,MRP,0.001865324,0.000186532,Non-lethal,5361,2765,0,0,0,0,211,726,172,626
AT3G19170,3281,MRP,0.001239733,0.000619867,Non-lethal,3243,3054,0,0,0,0,117,404,183,665
AT3G19180,3276,CLB,0.000849798,0,Non-lethal,2460,1684,0,0,0,0,85,304,96,332
AT3G19210,2889,CND,0,0,Non-lethal,2733,3345,0,0,0,0,112,388,189,681
AT3G19220,564,ESN,0,0,Lethal,564,718,0,0,0,0,9,30,52,190
AT3G19570,2043,ESN,0,0,Lethal,1935,1632,0,0,0,0,55,175,87,326
AT3G19580,822,CND,0,0.001216545,Non-lethal,822,0,0,0,0,0,34,113,0,0
AT3G19590,1023,ESN,0,0,Lethal,1023,1554,0,0,0,0,36,119,93,327
AT3G19700,2976,ESN,0,0,Lethal,2976,154,0,0,0,0,117,382,11,35
AT3G19710,1065,CLB,0.000938967,0,Non-lethal,1065,1163,0,0,0,0,38,137,76,284
AT3G19720,2809,CLB,0.000435161,0,Non-lethal,2334,2465,0,0,0,0,81,266,159,576
AT3G19770,1746,ESN,0.00147167,0,Lethal,1563,636,0,0,0,0,74,241,30,109
AT3G19820,1686,MRP,0,0,Non-lethal,1686,96,0,0,0,0,40,127,9,31
AT3G19980,912,ESN,0.006578947,0,Lethal,912,1842,0,0,0,0,28,94,94,323
AT3G20070,849,ESN,0,0,Lethal,849,827,0,0,0,0,42,136,50,183
AT3G20320,1149,MRP,0,0,Non-lethal,1146,943,0,0,0,0,33,111,49,181
AT3G20400,312,ESN,0,0,Lethal,312,0,0,0,0,0,12,41,0,0
AT3G20440,3541,ESN,0.000374813,0.000249875,Lethal,2700,4062,0,0,0,0,117,384,224,813
AT3G20470,525,MRP,0.024761905,0,Non-lethal,525,0,0,0,0,0,13,41,0,0
AT3G20475,2424,MRP,0.002475248,0,Non-lethal,2424,4842,0,0,0,0,89,291,250,899
AT3G20550,945,MRP,0.001058201,0,Non-lethal,945,2198,0,0,0,0,28,97,131,468
AT3G20600,660,CND,0.003030303,0,Non-lethal,660,0,0,0,0,0,29,105,0,0
AT3G20630,2394,ESN,0.002923977,0,Lethal,2394,2946,0,0,0,0,79,265,185,678
AT3G20740,1110,ESN,0,0,Lethal,1110,2081,0,0,0,0,45,149,127,446
AT3G20770,1887,CND,0.000529942,0,Non-lethal,1887,508,0,0,0,0,62,199,41,158
AT3G20780,2013,ESN,0.006458023,0,Lethal,2013,2461,0,0,0,0,84,292,143,518
AT3G20810,1905,MRP,0.000801282,0,Non-lethal,1290,1041,0,0,0,0,32,104,56,193
AT3G20840,1725,MRP,0.003478261,0,Non-lethal,1725,882,0,0,0,0,40,131,56,196
AT3G20870,831,CND,0.003610108,0,Non-lethal,831,2147,0,1,0,0,36,121,124,456
AT3G21070,1667,MRP,0.001893939,0,Non-lethal,1593,1848,0,0,0,0,49,155,108,373
AT3G21150,678,CND,0,0,Non-lethal,678,0,0,0,0,0,29,95,0,0
AT3G21200,954,MRP,0,0,Non-lethal,954,801,0,0,0,0,32,103,43,156
AT3G21560,1491,CLB,0,0,Non-lethal,1491,0,0,0,0,0,56,185,0,0
AT3G21630,1854,CND,0,0,Non-lethal,1854,1134,0,0,0,0,69,225,75,283
AT3G21640,1098,MRP,0.004553734,0,Non-lethal,1098,1206,0,0,0,0,54,190,69,251
AT3G22170,2520,CND,0.000793651,0,Non-lethal,2520,894,0,0,0,0,90,317,60,221
AT3G22200,1587,ESN,0,0,Non-lethal,1542,1865,0,0,0,0,64,224,114,408
AT3G22370,1065,CND,0.003755869,0,Non-lethal,1065,462,0,0,0,0,28,89,29,102
AT3G22380,7059,MRP,0.000643708,0,Non-lethal,4668,1119,0,1,0,0,122,413,77,337
AT3G22400,2661,MRP,0.000751597,0.000751597,Non-lethal,2661,1496,0,0,0,0,82,267,95,345
AT3G22590,1248,MRP,0,0,Non-lethal,1248,206,0,0,0,0,36,122,16,61
AT3G22680,492,CLB,0,0,Non-lethal,492,98,0,0,0,0,10,31,11,43
AT3G22780,2088,MRP,0.001915709,0,Non-lethal,2088,1044,0,0,0,0,77,251,68,262
AT3G22880,1035,MRP,0,0,Non-lethal,1035,1758,0,3,0,0,39,135,108,369
AT3G22942,303,MRP,0,0,Non-lethal,303,890,0,0,0,0,8,26,47,174
AT3G22990,1383,MRP,0,0.000723066,Non-lethal,1383,748,0,0,0,0,39,130,39,136
AT3G23050,872,MRP,0.006593407,0,Non-lethal,732,1217,0,0,0,0,20,64,69,270
AT3G23110,2508,ESN,0.009968102,0.003189793,Lethal,2508,0,0,0,0,0,106,353,0,0
AT3G23130,615,MRP,0,0,Non-lethal,615,0,0,0,0,0,16,53,0,0
AT3G23150,2322,CLB,0.000861326,0.000430663,Non-lethal,2322,180,0,0,0,0,80,253,17,58
AT3G23400,855,CND,0.001169591,0,Non-lethal,855,735,0,0,0,0,34,106,46,155
AT3G23430,2349,CLB,0.008088548,0,Non-lethal,2349,3076,0,0,0,0,102,343,214,793
AT3G23440,327,ESN,0,0,Lethal,327,0,0,0,0,0,7,26,0,0
AT3G23560,1434,CND,0.011854951,0,Non-lethal,1434,794,0,0,0,0,60,208,57,224
AT3G23820,1383,CLB,0,0,Non-lethal,1383,0,0,0,0,0,35,117,0,0
AT3G23980,2145,ESN,0.000932401,0,Non-lethal,2145,2478,0,0,0,0,74,257,139,500
AT3G24140,1245,MRP,0.004016064,0,Non-lethal,1245,1247,0,0,0,0,40,129,80,303
AT3G24220,1734,CLB,0,0,Non-lethal,1734,0,0,0,0,0,59,196,0,0
AT3G24260,1125,MRP,0.000888889,0.000888889,Non-lethal,1125,0,0,0,0,0,39,125,0,0
AT3G24320,3357,MRP,0.00476616,0,Non-lethal,3357,2986,0,0,0,0,129,435,163,596
AT3G24560,2508,ESN,0,0,Lethal,1983,724,0,0,0,0,77,257,53,184
AT3G24590,876,ESN,0.00456621,0.001141553,Lethal,876,451,0,0,0,0,34,121,27,100
AT3G24650,2163,MRP,0.000924642,0.000462321,Non-lethal,2163,707,0,0,0,0,68,227,56,222
AT3G25100,1791,MRP,0.001116695,0,Lethal,1791,0,0,0,0,0,58,189,0,0
AT3G25140,1680,MRP,0,0,Non-lethal,1680,215,0,0,0,0,57,189,17,64
AT3G25230,1795,CND,0.000896861,0,Non-lethal,1689,1230,0,0,0,0,72,238,61,211
AT3G25250,1266,CLB,0.003949447,0,Non-lethal,1266,118,0,0,0,0,58,198,10,40
AT3G25520,945,MRP,0.001352265,0,Non-lethal,906,849,0,0,0,0,25,80,47,171
AT3G25690,3357,CLB,0.00243563,0.000347947,Non-lethal,3015,682,0,0,0,0,113,363,56,208
AT3G25860,1443,ESN,0,0,Lethal,1443,511,0,0,0,0,42,139,29,95
AT3G26090,1380,MRP,0.000724638,0,Non-lethal,1380,1148,0,0,0,0,51,170,72,249
AT3G26410,1434,MRP,0,0,Non-lethal,1434,332,0,0,0,0,58,194,19,61
AT3G26420,738,CND,0,0,Non-lethal,738,1456,0,0,0,0,16,55,94,312
AT3G26570,2595,MRP,0.003882418,0,Non-lethal,1842,311,0,0,0,0,51,165,16,54
AT3G26680,1455,CND,0.000687285,0,Non-lethal,1455,843,0,0,0,0,64,211,47,172
AT3G26744,1485,CLB,0,0,Non-lethal,1485,353,0,0,0,0,54,176,24,83
AT3G26790,942,ESN,0.004246285,0,Lethal,942,782,0,0,0,0,29,100,46,182
AT3G26830,1473,CND,0.003394433,0.000678887,Non-lethal,1473,98,0,0,0,0,53,175,6,23
AT3G26900,843,ESN,0,0,Lethal,843,1268,0,0,0,0,31,101,78,275
AT3G27000,1170,CLB,0,0,Non-lethal,1170,1828,0,0,0,0,39,135,117,424
AT3G27060,999,MRP,0,0,Non-lethal,999,88,0,0,0,0,36,120,5,19
AT3G27160,552,MRP,0.003623188,0,Non-lethal,552,772,0,0,0,0,18,58,42,142
AT3G27460,920,CND,0,0,Non-lethal,813,1645,0,0,0,0,33,107,98,337
AT3G27530,2745,MRP,0.000728597,0,Non-lethal,2745,3297,0,0,0,0,100,349,198,744
AT3G27660,576,CND,0,0,Non-lethal,576,395,0,0,0,0,8,26,30,107
AT3G27670,5526,ESN,0.001447702,0,Lethal,5526,2295,0,0,0,0,200,667,140,509
AT3G27730,3402,MRP,0.000293945,0.000293945,Non-lethal,3402,2860,0,0,0,0,148,501,176,614
AT3G27740,1335,MRP,0.0092827,0.000843882,Non-lethal,1293,1030,0,0,0,0,47,152,68,247
AT3G27750,669,ESN,0,0,Lethal,669,0,0,0,0,0,14,45,0,0
AT3G27810,681,MRP,0.007342144,0,Non-lethal,681,1817,0,0,0,0,18,65,130,489
AT3G27820,1467,ESN,0,0,Lethal,1467,1166,0,0,0,0,55,182,73,257
AT3G27920,687,CLB,0.001455604,0.002911208,Non-lethal,687,875,0,0,0,0,22,82,72,268
AT3G28030,4440,MRP,0.002027027,0,Non-lethal,4440,2418,0,0,0,0,180,629,146,508
AT3G28470,954,MRP,0,0,Non-lethal,954,192,0,0,0,0,33,106,11,48
AT3G28730,1941,MRP,0.001545595,0.000515198,Non-lethal,1941,1604,0,0,0,0,73,244,102,389
AT3G28860,3759,MRP,0.003192338,0.000266028,Non-lethal,3759,3241,0,0,0,0,140,453,245,1028
AT3G28910,972,CND,0.001028807,0,Non-lethal,972,442,0,0,0,0,38,126,34,117
AT3G29030,768,MRP,0.002604167,0,Non-lethal,768,763,0,0,0,0,22,78,55,192
AT3G29290,1623,ESN,0.003080715,0,Lethal,1623,82,0,0,0,0,87,291,7,23
AT3G29320,2889,MRP,0.000346141,0,Non-lethal,2889,1828,0,0,0,0,114,389,102,371
AT3G30180,1398,MRP,0.005007153,0,Non-lethal,1398,1245,0,0,0,0,57,190,96,387
AT3G33520,1266,MRP,0.012638231,0.001579779,Non-lethal,1266,420,0,0,0,0,40,134,29,124
AT3G42170,2091,ESN,0,0,Lethal,2091,666,0,0,0,0,64,211,51,188
AT3G43210,2817,MRP,0.000354988,0,Non-lethal,2817,2042,0,0,0,0,114,386,114,402
AT3G43300,5657,CND,0.003154574,0,Non-lethal,5277,5523,0,0,0,0,200,684,319,1175
AT3G44110,1361,CND,0.00043573,0.00087146,Non-lethal,1263,682,0,0,0,0,30,95,39,145
AT3G44200,2871,MRP,0.000696621,0,Non-lethal,2871,1707,0,2,0,0,104,342,110,408
AT3G44260,843,CND,0.020166074,0,Non-lethal,843,0,0,0,0,0,33,107,0,0
AT3G44310,1279,CND,0.011244106,0,Non-lethal,1041,900,0,0,0,0,35,113,68,281
AT3G44480,3585,CND,0.025104603,0.015062762,Non-lethal,3585,1758,0,0,0,0,148,482,111,386
AT3G44530,3225,ESN,0.003492063,0,Lethal,3177,2045,0,0,0,0,110,369,117,425
AT3G44540,1590,CLB,0.001436782,0,Non-lethal,1482,2209,0,0,0,0,68,232,166,594
AT3G44550,1491,CLB,0.01676727,0,Non-lethal,1491,1859,0,0,0,0,68,234,124,515
AT3G44880,1614,MRP,0,0,Non-lethal,1614,733,0,0,0,0,58,192,46,155
AT3G45100,1344,ESN,0,0,Lethal,1344,1118,0,0,0,0,42,140,73,258
AT3G45130,2271,CLB,0.003522677,0.000880669,Non-lethal,2271,2700,0,0,0,0,80,262,186,722
AT3G45140,2691,CLB,0.0040877,0,Non-lethal,2691,1106,0,0,0,0,72,231,88,335
AT3G45150,498,ESN,0.016064257,0,Non-lethal,498,0,0,0,0,0,20,70,0,0
AT3G45300,1230,CLB,0,0,Non-lethal,1230,1960,0,0,0,0,51,166,115,400
AT3G45640,1113,CND,0.000898473,0,Non-lethal,1113,446,0,0,0,0,31,103,38,144
AT3G45780,2991,CND,0.002674691,0,Non-lethal,2991,4041,0,0,0,0,115,403,308,1160
AT3G45890,1827,MRP,0.003284072,0,Non-lethal,1827,577,1,0,0,0,63,206,24,86
AT3G46530,2508,CND,0.004784689,0.003987241,Non-lethal,2508,0,0,0,0,0,105,353,0,0
AT3G46550,1263,MRP,0.002375297,0,Non-lethal,1263,0,0,0,0,0,34,118,0,0
AT3G46560,282,ESN,0,0,Lethal,282,388,0,0,0,0,7,22,28,100
AT3G46640,1947,MRP,0,0,Non-lethal,975,767,0,0,0,0,26,88,38,138
AT3G46740,2457,ESN,0.000407,0.000407,Lethal,2457,736,0,0,0,0,70,229,41,142
AT3G46790,1974,CLB,0.000506586,0,Non-lethal,1974,0,0,0,1,0,64,210,0,0
AT3G46970,2526,MRP,0.008313539,0.00277118,Non-lethal,2526,2072,0,0,0,0,85,276,119,434
AT3G47390,2178,MRP,0,0,Non-lethal,1800,3135,0,0,0,0,53,175,180,627
AT3G47440,771,CND,0.006485084,0,Non-lethal,771,163,0,0,0,0,23,73,13,49
AT3G47450,1886,MRP,0.002372479,0,Non-lethal,1686,1369,0,0,0,0,61,213,75,257
AT3G47500,1347,CND,0,0,Non-lethal,1347,342,0,0,0,0,42,145,18,64
AT3G47620,1470,CND,0.003401361,0.001360544,Non-lethal,1470,0,0,0,0,0,45,152,0,0
AT3G47690,831,MRP,0.003610108,0,Non-lethal,831,1163,0,0,0,0,28,91,59,215
AT3G47710,279,MRP,0.017921147,0,Non-lethal,279,448,0,0,0,0,9,29,36,127
AT3G47860,1062,CND,0,0.00094162,Non-lethal,1062,430,0,0,0,0,41,134,21,67
AT3G47870,987,ESN,0,0,Non-lethal,987,94,0,0,0,0,31,104,5,20
AT3G47930,2260,ESN,0,0,Lethal,1833,1094,0,0,0,0,52,181,60,218
AT3G47950,2883,MRP,0,0,Non-lethal,2883,2078,0,0,0,0,95,321,152,543
AT3G47990,1077,CND,0.000928505,0,Non-lethal,1077,1608,0,0,0,0,28,90,87,320
AT3G48090,2598,CND,0,0,Non-lethal,1872,268,0,0,0,0,77,253,14,61
AT3G48100,555,CND,0.007207207,0,Non-lethal,555,1074,0,0,0,0,17,54,80,290
AT3G48110,3204,ESN,0.005617978,0,Lethal,3204,4650,0,0,0,0,105,358,277,1027
AT3G48160,1647,CLB,0,0,Non-lethal,1212,994,0,0,0,0,50,168,69,239
AT3G48190,11538,MRP,0.001733403,0.00017334,Non-lethal,11538,19378,0,0,0,0,477,1604,1144,4151
AT3G48250,1866,MRP,0,0.000535906,Non-lethal,1866,0,0,0,0,0,88,296,0,0
AT3G48360,1095,CND,0.000913242,0,Non-lethal,1095,895,0,0,0,0,35,119,80,306
AT3G48430,4083,MRP,0.000489836,0.000979672,Non-lethal,4083,765,0,0,0,0,148,507,41,154
AT3G48470,3084,ESN,0.00226978,0,Lethal,3084,1982,0,0,0,0,123,403,117,426
AT3G48500,2250,ESN,0.000975372,0,Lethal,2094,1106,0,1,0,0,85,284,72,254
AT3G48670,1944,MRP,0.001028807,0,Non-lethal,1944,838,0,0,0,0,74,247,64,229
AT3G48690,975,CND,0,0,Non-lethal,975,0,0,0,0,0,31,100,0,0
AT3G48750,885,ESN,0,0,Lethal,885,1689,0,0,0,0,33,110,91,315
AT3G48930,483,ESN,0,0,Lethal,483,690,0,0,0,0,16,51,38,126
AT3G49170,2553,ESN,0,0,Lethal,2553,94,0,0,0,0,104,340,6,19
AT3G49180,1317,CND,0,0,Non-lethal,1317,748,0,0,0,0,52,181,54,192
AT3G49240,1890,ESN,0.001058201,0,Lethal,1890,0,0,0,0,0,81,265,0,0
AT3G49250,1263,CLB,0,0,Non-lethal,1263,928,0,0,0,0,44,151,61,226
AT3G49500,3591,CND,0.004734057,0.000278474,Non-lethal,3591,678,0,0,0,0,142,492,29,108
AT3G49600,3204,ESN,0.001872659,0.00031211,Lethal,3204,2861,0,0,0,0,115,407,175,635
AT3G49660,954,ESN,0,0,Lethal,954,580,0,0,0,0,32,102,30,106
AT3G49700,1413,MRP,0,0.000707714,Non-lethal,1413,259,0,0,0,0,60,205,13,56
AT3G49940,744,CND,0,0,Non-lethal,744,94,0,0,0,0,22,71,8,31
AT3G50060,906,CND,0,0.001103753,Non-lethal,906,0,0,0,0,0,24,79,0,0
AT3G50500,1203,MRP,0.01273306,0,Non-lethal,1110,990,0,0,0,0,30,96,66,244
AT3G50660,1542,MRP,0.022697795,0.001297017,Non-lethal,1542,1365,0,0,0,0,67,223,85,347
AT3G50820,996,MRP,0,0,Non-lethal,996,308,0,0,0,0,24,80,16,56
AT3G50870,888,ESN,0,0.001126126,Lethal,888,370,0,0,0,0,16,54,35,125
AT3G51060,1113,MRP,0,0,Non-lethal,1113,412,0,0,0,0,32,103,31,123
AT3G51160,1122,MRP,0,0,Non-lethal,1122,0,0,0,0,0,23,70,0,0
AT3G51240,1185,MRP,0.000525762,0,Non-lethal,1077,173,0,0,1,0,28,95,11,41
AT3G51460,1794,CLB,0,0,Non-lethal,1794,2457,0,0,0,0,58,202,144,501
AT3G51550,2688,ESN,0,0,Lethal,2688,175,0,0,0,0,76,244,12,40
AT3G51770,4907,CND,0,0,Non-lethal,2880,882,0,0,0,0,93,303,57,204
AT3G51780,810,MRP,0,0.001234568,Non-lethal,810,340,0,0,0,0,21,68,18,69
AT3G51820,1164,MRP,0.008591065,0,Non-lethal,1164,1470,0,0,0,0,30,97,79,294
AT3G51840,1311,CND,0,0,Non-lethal,1311,2045,0,0,0,0,52,164,115,395
AT3G51860,1380,CND,0,0,Non-lethal,1380,1682,0,0,0,0,38,123,121,436
AT3G51970,1038,CLB,0.000963391,0,Non-lethal,1038,0,0,0,0,0,41,145,0,0
AT3G52115,1767,MRP,0.000565931,0,Non-lethal,1767,146,0,0,0,0,83,287,6,21
AT3G52180,1275,MRP,0,0.000990589,Non-lethal,1140,2436,0,0,0,0,36,116,143,517
AT3G52190,1197,CND,0.005012531,0,Non-lethal,1197,1597,0,0,0,0,50,168,102,358
AT3G52280,1272,MRP,0.003522677,0.000880669,Non-lethal,1161,1026,0,0,0,0,52,176,61,220
AT3G52380,990,ESN,0,0,Lethal,990,247,0,0,0,0,36,115,11,38
AT3G52430,1626,CND,0.003075031,0,Non-lethal,1626,1101,0,0,0,0,61,203,81,325
AT3G52450,1308,CND,0,0,Non-lethal,1308,0,0,0,0,0,47,154,0,0
AT3G52560,830,CND,0,0,Non-lethal,495,782,0,0,0,0,14,46,47,181
AT3G52590,387,ESN,0.002583979,0,Lethal,387,627,0,0,0,0,6,19,48,165
AT3G52770,204,MRP,0,0,Non-lethal,204,804,0,0,0,0,12,39,58,223
AT3G52940,1220,ESN,0,0,Lethal,1110,1634,0,0,0,0,35,124,92,324
AT3G53020,492,MRP,0.004065041,0,Non-lethal,492,672,0,0,0,0,16,53,45,161
AT3G53110,1491,MRP,0,0,Non-lethal,1491,1062,0,0,0,0,55,181,57,202
AT3G53130,1620,CLB,0,0,Non-lethal,1620,1431,0,0,0,0,58,188,84,299
AT3G53420,864,CLB,0,0,Non-lethal,864,685,0,0,0,0,20,63,50,177
AT3G53480,4353,CND,0.002986446,0,Non-lethal,4353,1926,0,0,0,0,155,527,121,433
AT3G53720,2529,CLB,0.004744958,0,Non-lethal,2529,1673,0,0,0,0,101,341,113,432
AT3G53760,2238,MRP,0,0,Lethal,2238,1845,0,0,0,0,77,257,108,376
AT3G53900,936,ESN,0,0,Lethal,891,1202,0,0,0,0,31,104,79,304
AT3G54010,1965,ESN,0.000564016,0,Lethal,1908,2114,0,0,0,0,70,233,122,421
AT3G54050,1254,MRP,0,0,Non-lethal,1254,323,0,0,0,0,27,89,14,48
AT3G54110,921,MRP,0.007600434,0,Non-lethal,921,1186,0,0,0,0,30,102,62,221
AT3G54170,993,ESN,0,0,Lethal,993,1556,0,0,0,0,46,158,88,313
AT3G54220,1962,MRP,0,0.000509684,Non-lethal,1962,114,0,0,0,0,54,172,9,35
AT3G54280,6552,CND,0.001596424,0.000319285,Non-lethal,6390,5650,0,0,0,0,235,815,347,1225
AT3G54320,2097,ESN,0.002988318,0,Lethal,1317,2474,0,0,0,0,35,113,179,720
AT3G54340,699,MRP,0,0,Non-lethal,699,961,0,0,0,0,25,81,58,222
AT3G54350,2109,ESN,0.000474158,0,Lethal,2109,2117,0,0,0,0,78,270,114,414
AT3G54610,1707,MRP,0.002929115,0.000585823,Non-lethal,1707,2076,0,0,0,0,58,188,116,413
AT3G54640,939,ESN,0.003194888,0,Lethal,939,1034,0,0,0,0,29,93,63,219
AT3G54650,1782,ESN,0.001122334,0.000561167,Lethal,1782,1097,0,0,0,0,62,206,67,237
AT3G54660,1698,ESN,0.000588928,0.000588928,Lethal,1698,1243,0,0,0,0,63,209,75,276
AT3G54670,4453,ESN,0.00477327,0,Lethal,3720,4164,0,0,0,0,160,547,226,811
AT3G54690,1053,ESN,0.000949668,0,Lethal,1053,172,0,0,0,0,36,114,9,32
AT3G54720,2118,ESN,0.000472144,0,Lethal,2118,846,0,0,0,0,64,221,54,195
AT3G54810,969,MRP,0.002063983,0,Non-lethal,969,840,0,0,0,0,28,87,68,278
AT3G54870,2826,CLB,0.001415428,0.000353857,Non-lethal,2826,2415,0,0,0,0,120,418,121,426
AT3G54920,1506,CND,0,0.000664011,Non-lethal,1506,1661,0,0,0,0,35,116,102,386
AT3G55010,1170,ESN,0.001709402,0,Lethal,1170,687,0,0,0,0,36,121,40,144
AT3G55120,741,MRP,0,0,Non-lethal,741,427,0,0,0,0,20,66,31,111
AT3G55130,2178,CND,0.000459137,0,Non-lethal,2178,0,0,0,0,0,72,243,0,0
AT3G55250,834,MRP,0,0,Non-lethal,834,189,0,0,0,0,29,90,10,37
AT3G55270,2354,CND,0.000849618,0,Non-lethal,2355,809,0,0,0,0,87,289,48,170
AT3G55360,933,MRP,0,0,Non-lethal,933,738,0,0,0,0,33,106,51,171
AT3G55400,2070,ESN,0,0,Lethal,1851,1340,0,0,0,0,82,271,87,300
AT3G55480,3507,ESN,0.002534854,0,Lethal,3348,1452,0,0,0,0,120,394,87,313
AT3G55510,1785,ESN,0.001680672,0.000560224,Lethal,1785,1201,0,0,0,0,73,253,79,282
AT3G55530,822,MRP,0,0,Non-lethal,822,1314,0,0,0,0,29,97,86,310
AT3G55610,2336,ESN,0.002222222,0,Lethal,2181,2531,0,0,0,0,78,260,147,581
AT3G55620,738,ESN,0,0,Lethal,738,1217,0,0,0,0,14,46,76,284
AT3G55630,1551,CLB,0,0,Non-lethal,1479,1132,0,0,0,0,64,214,82,309
AT3G55830,1005,ESN,0.000995025,0,Lethal,1005,1028,0,0,0,0,44,147,65,225
AT3G55990,1464,CND,0,0,Non-lethal,1464,1058,0,0,0,0,49,169,79,296
AT3G56040,2652,CLB,0,0.000377074,Non-lethal,2652,2142,0,0,0,0,94,305,113,397
AT3G56400,885,CND,0,0,Non-lethal,885,443,0,0,0,0,28,101,19,68
AT3G56800,450,CND,0,0,Non-lethal,450,490,0,0,0,0,8,26,32,110
AT3G56940,1473,MRP,0,0,Lethal,1230,446,0,0,0,0,41,128,24,85
AT3G56960,2340,CLB,0.000854701,0,Non-lethal,2340,589,0,0,0,0,71,233,44,151
AT3G57040,705,MRP,0.004255319,0,Non-lethal,705,465,0,0,0,0,30,99,36,133
AT3G57090,513,MRP,0.005847953,0,Non-lethal,513,842,0,0,0,0,12,37,54,187
AT3G57130,1482,MRP,0.003584229,0.000512033,Non-lethal,1404,789,0,0,0,0,36,116,52,193
AT3G57150,1698,ESN,0.001766784,0,Lethal,1698,0,0,0,0,0,36,123,0,0
AT3G57180,1982,MRP,0.000504541,0,Non-lethal,1983,362,0,0,0,0,70,240,23,80
AT3G57510,1296,MRP,0.005401235,0,Non-lethal,1296,1001,0,0,0,0,54,187,60,215
AT3G57650,1170,ESN,0,0,Lethal,1170,1919,0,0,0,0,38,122,112,403
AT3G57670,1152,MRP,0,0,Non-lethal,1152,1034,0,0,0,0,24,77,64,240
AT3G57860,732,MRP,0,0,Non-lethal,732,661,0,0,0,0,14,46,49,162
AT3G57870,483,ESN,0.002070393,0,Lethal,483,797,0,0,0,0,13,43,50,172
AT3G57920,1065,MRP,0,0,Non-lethal,1065,338,0,0,0,0,33,107,25,94
AT3G58070,762,CLB,0.007874016,0,Non-lethal,762,0,0,0,0,0,27,88,0,0
AT3G59030,1524,MRP,0.001968504,0,Non-lethal,1524,641,0,0,0,0,34,109,50,175
AT3G59050,1467,ESN,0.001363327,0,Non-lethal,1467,775,0,0,0,0,45,151,45,159
AT3G59060,1449,CND,0.00599925,0.004499438,Non-lethal,1335,651,0,0,0,0,42,139,44,156
AT3G59220,864,CND,0,0,Non-lethal,864,433,0,0,0,0,33,111,24,90
AT3G59380,981,MRP,0.001019368,0,Non-lethal,981,592,0,0,0,0,26,82,34,120
AT3G59400,798,MRP,0.003759398,0,Non-lethal,798,0,0,0,0,0,28,92,0,0
AT3G59420,2688,MRP,0.001116071,0,Non-lethal,2688,0,0,0,0,0,95,319,0,0
