gene,CDS length,essentiality,SNV,InDel,lethal,Local CDS length,Local Intron length,Monroe CDS Count,Monroe intron Count,Weng CDS Count,Weng intron Count,Monroe CDS SNM Count,Monroe intron SNM Count,Weng CDS SNM Count,Weng intron SNM Count,Monroe CDS INDEL Count,Monroe intron INDEL Count,Weng CDS INDEL Count,Weng intron INDEL Count
AT2G47040,1788,ESN,0.000559284,0,Non-lethal,1788,87,0,0,0,0,0,0,0,0,0,0,0,0
AT2G47160,2466,CND,0.002787456,0.000232288,Non-lethal,2190,858,0,0,0,0,0,0,0,0,0,0,0,0
AT2G47240,1983,MRP,0.00706001,0,Non-lethal,1983,2867,0,1,0,0,0,1,0,0,0,0,0,0
AT2G47430,3369,ESN,0.00148412,0.000593648,Lethal,3369,1366,0,0,0,0,0,0,0,0,0,0,0,0
AT2G47450,1122,MRP,0.002673797,0,Non-lethal,1122,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G47460,1116,CLB,0.001792115,0.000896057,Non-lethal,1116,1689,0,0,0,0,0,0,0,0,0,0,0,0
AT2G47470,1666,ESN,0,0,Lethal,1086,1095,0,0,0,0,0,0,0,0,0,0,0,0
AT2G47510,1479,ESN,0.00270453,0,Lethal,1479,2029,0,0,0,0,0,0,0,0,0,0,0,0
AT2G47620,1539,ESN,0.003248863,0,Lethal,1539,679,0,0,0,0,0,0,0,0,0,0,0,0
AT2G47750,1758,ESN,0,0.002844141,Lethal,1758,910,0,0,0,0,0,0,0,0,0,0,0,0
AT2G47760,1444,CLB,0.000794913,0,Non-lethal,1317,1233,0,0,0,0,0,0,0,0,0,0,0,0
AT2G47940,1947,ESN,0.003840878,0,Lethal,1824,1969,0,0,0,0,0,0,0,0,0,0,0,0
AT2G47980,3297,ESN,0.000909918,0,Lethal,3297,2076,0,0,0,0,0,0,0,0,0,0,0,0
AT2G47990,1593,ESN,0.000627746,0,Lethal,1593,0,0,0,0,0,0,0,0,0,0,0,0,0
AT2G48070,776,MRP,0,0,Non-lethal,606,305,0,0,0,0,0,0,0,0,0,0,0,0
AT2G48120,1119,ESN,0,0,Lethal,942,540,0,0,0,0,0,0,0,0,0,0,0,0
AT3G01020,492,MRP,0,0,Non-lethal,492,263,0,0,0,0,0,0,0,0,0,0,0,0
AT3G01040,1758,CLB,0,0,Non-lethal,1602,986,0,0,0,0,0,0,0,0,0,0,0,0
AT3G01080,1272,CND,0.001572327,0,Non-lethal,1272,671,0,0,0,0,0,0,0,0,0,0,0,0
AT3G01090,1798,CND,0,0,Non-lethal,1608,1099,0,0,0,0,0,0,0,0,0,0,0,0
AT3G01120,1692,CLB,0.000591017,0,Lethal,1692,940,0,0,0,0,0,0,0,0,0,0,0,0
AT3G01140,1167,CLB,0.000856898,0,Non-lethal,1167,358,0,0,1,0,0,0,1,0,0,0,0,0
AT3G01220,861,MRP,0,0,Non-lethal,861,836,0,0,0,0,0,0,0,0,0,0,0,0
AT3G01370,3036,ESN,0.002635046,0,Lethal,3036,1409,0,0,0,0,0,0,0,0,0,0,0,0
AT3G01440,663,CLB,0.001508296,0.004524887,Non-lethal,663,267,0,0,0,0,0,0,0,0,0,0,0,0
AT3G01460,6531,MRP,0.001837391,0,Non-lethal,6531,2192,0,0,0,0,0,0,0,0,0,0,0,0
AT3G01480,1511,MRP,0,0,Non-lethal,1314,792,0,0,0,0,0,0,0,0,0,0,0,0
AT3G01510,1776,CLB,0.000563063,0.001126126,Non-lethal,1776,1052,0,0,0,0,0,0,0,0,0,0,0,0
AT3G01610,2463,ESN,0.005278116,0,Lethal,2463,808,1,0,0,0,1,0,0,0,0,0,0,0
AT3G01780,3531,ESN,0.001699235,0.000283206,Lethal,3531,698,0,0,0,0,0,0,0,0,0,0,0,0
AT3G02000,411,MRP,0.00243309,0,Non-lethal,411,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G02130,3456,MRP,0.001446759,0,Non-lethal,3456,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G02140,960,CND,0.004166667,0,Non-lethal,960,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G02150,1905,CND,0,0.001049869,Non-lethal,1068,253,0,0,0,0,0,0,0,0,0,0,0,0
AT3G02260,15297,MRP,0.000522978,0,Non-lethal,15297,2041,0,0,0,0,0,0,0,0,0,0,0,0
AT3G02280,1872,ESN,0.000534188,0,Lethal,1872,2220,0,3,0,0,0,3,0,0,0,0,0,0
AT3G02350,1686,CLB,0.001779359,0,Non-lethal,1686,245,0,0,0,0,0,0,0,0,0,0,0,0
AT3G02410,1402,CND,0.000858001,0.000858001,Non-lethal,1269,1491,0,0,0,0,0,0,0,0,0,0,0,0
AT3G02470,1101,MRP,0,0,Non-lethal,1101,492,0,0,0,0,0,0,0,0,0,0,0,0
AT3G02580,846,MRP,0,0,Non-lethal,846,722,0,0,0,0,0,0,0,0,0,0,0,0
AT3G02660,1536,ESN,0,0,Lethal,1536,474,0,0,0,0,0,0,0,0,0,0,0,0
AT3G02680,1629,CND,0.001227747,0,Non-lethal,1629,1327,0,0,0,0,0,0,0,0,0,0,0,0
AT3G02850,2487,CLB,0.000402091,0,Non-lethal,2487,1286,0,0,0,0,0,0,0,0,0,0,0,0
AT3G02870,901,CLB,0.006165228,0,Non-lethal,816,1125,0,0,0,0,0,0,0,0,0,0,0,0
AT3G02875,1329,CND,0,0,Non-lethal,1329,538,0,0,0,0,0,0,0,0,0,0,0,0
AT3G02885,294,MRP,0,0,Non-lethal,294,395,0,0,0,0,0,0,0,0,0,0,0,0
AT3G03050,3438,CLB,0,0,Non-lethal,3438,641,0,0,0,0,0,0,0,0,0,0,0,0
AT3G03090,1512,MRP,0,0,Non-lethal,1512,2319,0,0,0,0,0,0,0,0,0,0,0,0
AT3G03450,1644,CND,0.000608273,0,Non-lethal,1644,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G03530,1617,CND,0.000618429,0,Non-lethal,1617,668,0,0,0,0,0,0,0,0,0,0,0,0
AT3G03630,1215,MRP,0,0,Non-lethal,1215,885,0,0,0,0,0,0,0,0,0,0,0,0
AT3G03710,2769,MRP,0.002527988,0,Non-lethal,2769,2694,0,0,0,0,0,0,0,0,0,0,0,0
AT3G04240,2934,CND,0.000681663,0.000340832,Non-lethal,2934,3602,0,0,0,0,0,0,0,0,0,0,0,0
AT3G04260,2733,MRP,0.000731797,0.000365898,Non-lethal,2733,1552,0,0,0,0,0,0,0,0,0,0,0,0
AT3G04340,3963,ESN,0.001009336,0,Lethal,3963,2436,0,0,0,1,0,0,0,1,0,0,0,0
AT3G04400,676,ESN,0,0,Lethal,423,547,0,0,0,0,0,0,0,0,0,0,0,0
AT3G04460,1182,ESN,0,0,Lethal,1182,1272,0,0,0,0,0,0,0,0,0,0,0,0
AT3G04520,1124,ESN,0.000937647,0,Lethal,1068,1205,0,0,0,0,0,0,0,0,0,0,0,0
AT3G04580,2301,MRP,0.000434594,0,Non-lethal,2301,89,0,0,0,0,0,0,0,0,0,0,0,0
AT3G04680,1335,ESN,0,0,Lethal,1335,1309,0,0,0,0,0,0,0,0,0,0,0,0
AT3G04740,5112,MRP,0.000391236,0.000391236,Non-lethal,5112,1407,0,0,0,0,0,0,0,0,0,0,0,0
AT3G04790,831,ESN,0,0,Lethal,831,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G04870,1677,ESN,0,0,Lethal,1677,1671,0,0,0,0,0,0,0,0,0,0,0,0
AT3G05000,522,ESN,0,0,Lethal,522,732,0,0,0,0,0,0,0,0,0,0,0,0
AT3G05040,3609,MRP,0.001385425,0,Non-lethal,3609,3008,0,0,0,0,0,0,0,0,0,0,0,0
AT3G05200,1197,CND,0.004177109,0,Non-lethal,1197,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G05530,1275,ESN,0.000784314,0,Lethal,1275,1179,0,0,0,0,0,0,0,0,0,0,0,0
AT3G05630,3141,MRP,0.00031837,0,Non-lethal,3141,1644,0,0,0,0,0,0,0,0,0,0,0,0
AT3G05680,6963,ESN,0.001553277,0.000155328,Lethal,6459,5096,0,0,0,0,0,0,0,0,0,0,0,0
AT3G05770,1233,ESN,0.00162206,0,Lethal,1233,605,0,0,0,0,0,0,0,0,0,0,0,0
AT3G06120,609,MRP,0,0,Non-lethal,609,877,0,0,0,0,0,0,0,0,0,0,0,0
AT3G06350,1812,ESN,0.000551876,0,Lethal,1812,1354,0,0,0,0,0,0,0,0,0,0,0,0
AT3G06370,1512,CND,0.000661376,0.000661376,Non-lethal,1512,1471,0,0,0,0,0,0,0,0,0,0,0,0
AT3G06400,3422,ESN,0.000630716,0,Non-lethal,3174,2461,0,0,0,0,0,0,0,0,0,0,0,0
AT3G06430,1461,ESN,0.003422313,0,Lethal,1461,122,0,0,0,0,0,0,0,0,0,0,0,0
AT3G06490,972,MRP,0.002057613,0.001028807,Non-lethal,972,1468,0,0,0,1,0,0,0,1,0,0,0,0
AT3G06510,2374,CND,0.0046875,0,Non-lethal,1971,1113,0,0,0,0,0,0,0,0,0,0,0,0
AT3G06560,1524,ESN,0.000656168,0,Lethal,1524,1068,0,0,0,0,0,0,0,0,0,0,0,0
AT3G06730,552,ESN,0,0,Lethal,552,1018,0,0,0,0,0,0,0,0,0,0,0,0
AT3G06810,2475,CND,0.001616162,0,Non-lethal,2475,1646,0,0,0,0,0,0,0,0,0,0,0,0
AT3G06860,2178,ESN,0.000459137,0,Lethal,2178,1906,0,0,0,0,0,0,0,0,0,0,0,0
AT3G06910,1509,MRP,0,0,Non-lethal,1509,775,0,0,0,0,0,0,0,0,0,0,0,0
AT3G06960,1917,ESN,0.00243309,0.00162206,Lethal,1440,686,0,0,0,0,0,0,0,0,0,0,0,0
AT3G07020,2085,MRP,0.001567398,0.000522466,Non-lethal,1914,1557,0,0,0,0,0,0,0,0,0,0,0,0
AT3G07040,2781,CND,0.000359583,0,Non-lethal,2781,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G07060,2325,ESN,0,0,Lethal,2325,1829,0,0,0,0,0,0,0,0,0,0,0,0
AT3G07100,3117,ESN,0.001283285,0,Lethal,3117,1440,0,0,0,0,0,0,0,0,0,0,0,0
AT3G07130,1599,MRP,0,0,Non-lethal,1599,620,0,0,0,0,0,0,0,0,0,0,0,0
AT3G07160,5673,ESN,0.000528821,0,Lethal,5673,8569,0,0,0,1,0,0,0,1,0,0,0,0
AT3G07430,699,ESN,0,0,Lethal,699,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G07525,732,MRP,0.00147167,0,Non-lethal,681,423,0,0,0,0,0,0,0,0,0,0,0,0
AT3G07560,915,MRP,0.003278689,0,Non-lethal,915,780,0,0,0,0,0,0,0,0,0,0,0,0
AT3G07610,4002,MRP,0.001407955,0,Non-lethal,3150,3579,0,1,0,0,0,0,0,0,0,1,0,0
AT3G07650,1119,MRP,0,0,Non-lethal,1119,914,0,0,0,0,0,0,0,0,0,0,0,0
AT3G07970,1320,MRP,0.001515152,0,Non-lethal,1320,1045,0,0,0,0,0,0,0,0,0,0,0,0
AT3G08010,1125,ESN,0,0,Lethal,1125,256,0,0,0,0,0,0,0,0,0,0,0,0
AT3G08040,1581,CLB,0.010120177,0,Non-lethal,1581,1224,0,0,0,0,0,0,0,0,0,0,0,0
AT3G08550,1602,MRP,0,0,Non-lethal,1602,1401,0,0,0,0,0,0,0,0,0,0,0,0
AT3G08710,423,ESN,0,0,Lethal,423,409,0,0,0,0,0,0,0,0,0,0,0,0
AT3G08720,1416,MRP,0,0,Non-lethal,1416,838,0,0,0,0,0,0,0,0,0,0,0,0
AT3G08850,4035,ESN,0.000495663,0,Lethal,4035,3899,0,0,0,0,0,0,0,0,0,0,0,0
AT3G08950,1005,ESN,0.000995025,0,Lethal,1005,1000,0,0,0,0,0,0,0,0,0,0,0,0
AT3G08970,1719,ESN,0.000581734,0,Non-lethal,1719,958,0,0,0,0,0,0,0,0,0,0,0,0
AT3G09090,3075,MRP,0,0,Non-lethal,2691,1950,0,0,0,0,0,0,0,0,0,0,0,0
AT3G09150,1203,MRP,0,0,Non-lethal,990,679,0,0,0,0,0,0,0,0,0,0,0,0
AT3G09260,1575,CND,0.007619048,0,Non-lethal,1575,1499,0,0,0,0,0,0,0,0,0,0,0,0
AT3G09840,2430,ESN,0.002469136,0.000411523,Lethal,2430,909,0,0,0,0,0,0,0,0,0,0,0,0
AT3G10220,732,ESN,0,0,Lethal,732,1417,0,0,0,0,0,0,0,0,0,0,0,0
AT3G10370,1890,ESN,0.000529101,0,Lethal,1890,636,0,0,0,0,0,0,0,0,0,0,0,0
AT3G10380,3162,ESN,0.000316256,0,Lethal,3162,5597,0,0,0,0,0,0,0,0,0,0,0,0
AT3G10400,786,ESN,0,0,Lethal,786,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G10420,2256,ESN,0.001081373,0,Lethal,2055,913,0,0,0,0,0,0,0,0,0,0,0,0
AT3G10570,1542,CLB,0.005188067,0,Non-lethal,1542,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G10670,1017,ESN,0.000983284,0,Lethal,1017,963,0,0,0,0,0,0,0,0,0,0,0,0
AT3G10690,2853,ESN,0,0,Lethal,2853,3779,0,0,0,0,0,0,0,0,0,0,0,0
AT3G10800,2028,CND,0,0,Non-lethal,2028,77,0,0,0,0,0,0,0,0,0,0,0,0
AT3G10870,831,MRP,0.001203369,0.001203369,Non-lethal,831,554,0,0,0,0,0,0,0,0,0,0,0,0
AT3G10960,1740,CND,0.002298851,0,Non-lethal,1740,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G11050,762,CND,0.003937008,0.001312336,Non-lethal,762,882,0,0,0,0,0,0,0,0,0,0,0,0
AT3G11170,1341,CLB,0.001491424,0,Non-lethal,1341,827,0,0,0,0,0,0,0,0,0,0,0,0
AT3G11220,1122,MRP,0.002739726,0,Non-lethal,1122,1243,0,0,0,0,0,0,0,0,0,0,0,0
AT3G11410,1200,CND,0.000833333,0,Non-lethal,1200,269,0,0,0,0,0,0,0,0,0,0,0,0
AT3G11430,1509,CLB,0,0,Non-lethal,1509,259,0,0,0,0,0,0,0,0,0,0,0,0
AT3G11480,1140,CLB,0.001754386,0,Non-lethal,1140,1454,0,0,0,0,0,0,0,0,0,0,0,0
AT3G11540,2946,MRP,0.000404531,0,Non-lethal,2745,2281,0,0,0,0,0,0,0,0,0,0,0,0
AT3G11670,2781,MRP,0,0,Non-lethal,2427,979,0,0,0,0,0,0,0,0,0,0,0,0
AT3G11820,1522,CND,0,0,Non-lethal,1041,288,0,0,0,0,0,0,0,0,0,0,0,0
AT3G11940,624,ESN,0.003205128,0,Lethal,624,556,0,0,2,0,0,0,2,0,0,0,0,0
AT3G11980,1851,MRP,0.001620746,0.001080497,Non-lethal,1851,770,0,0,0,0,0,0,0,0,0,0,0,0
AT3G12080,1998,ESN,0,0.000532481,Lethal,1992,2138,0,0,0,0,0,0,0,0,0,0,0,0
AT3G12120,1152,CND,0,0,Non-lethal,1152,1131,0,0,0,0,0,0,0,0,0,0,0,0
AT3G12160,669,ESN,0.00896861,0,Non-lethal,669,274,0,0,0,0,0,0,0,0,0,0,0,0
AT3G12280,3214,ESN,0.001315573,0,Lethal,3042,2161,0,0,0,0,0,0,0,0,0,0,0,0
AT3G12360,1773,CND,0,0,Non-lethal,1773,577,0,0,0,0,0,0,0,0,0,0,0,0
AT3G12380,2318,MRP,0,0,Non-lethal,2193,1284,0,0,0,0,0,0,0,0,0,0,0,0
AT3G12400,1197,CLB,0.001670844,0,Non-lethal,1197,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G12490,807,MRP,0.001525553,0,Non-lethal,705,649,0,0,0,0,0,0,0,0,0,0,0,0
AT3G12670,1776,ESN,0.001126126,0,Lethal,1776,2093,0,0,0,0,0,0,0,0,0,0,0,0
AT3G12810,6168,MRP,0.000324254,0.000810636,Non-lethal,6168,2189,0,0,0,0,0,0,0,0,0,0,0,0
AT3G13065,2064,MRP,0.000484496,0,Non-lethal,2064,1290,0,0,0,0,0,0,0,0,0,0,0,0
AT3G13170,1089,MRP,0.002754821,0,Non-lethal,1089,1544,0,0,0,0,0,0,0,0,0,0,0,0
AT3G13200,693,ESN,0.001443001,0,Lethal,693,1045,0,0,0,0,0,0,0,0,0,0,0,0
AT3G13220,2058,MRP,0,0,Non-lethal,2058,678,0,0,0,0,0,0,0,0,0,0,0,0
AT3G13300,4644,MRP,0,0,Non-lethal,4035,1830,0,0,0,0,0,0,0,0,0,0,0,0
AT3G13490,1809,ESN,0.000552792,0,Lethal,1809,1510,0,0,0,0,0,0,0,0,0,0,0,0
AT3G13540,750,MRP,0,0,Non-lethal,750,455,0,0,0,0,0,0,0,0,0,0,0,0
AT3G13550,759,ESN,0,0,Lethal,549,680,0,0,0,0,0,0,0,0,0,0,0,0
AT3G13870,2429,CLB,0.001297017,0,Non-lethal,2409,2939,0,0,0,0,0,0,0,0,0,0,0,0
AT3G13890,1237,MRP,0.004585053,0,Non-lethal,1104,180,0,0,0,0,0,0,0,0,0,0,0,0
AT3G14110,1305,ESN,0.001152074,0,Lethal,954,427,0,0,0,0,0,0,0,0,0,0,0,0
AT3G14210,1179,CLB,0.001696353,0,Non-lethal,1179,498,0,0,0,0,0,0,0,0,0,0,0,0
AT3G14230,2265,ESN,0,0,Lethal,1140,347,0,0,0,0,0,0,0,0,0,0,0,0
AT3G14270,5376,MRP,0.002046131,0,Non-lethal,5376,1545,0,0,0,0,0,0,0,0,0,0,0,0
AT3G14370,1443,CND,0.001386001,0,Non-lethal,1443,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G14440,1800,CND,0,0,Non-lethal,1800,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G14900,1836,ESN,0.001633987,0.000544662,Lethal,1836,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G15150,750,MRP,0,0,Non-lethal,750,1123,0,0,0,0,0,0,0,0,0,0,0,0
AT3G15170,933,MRP,0,0,Non-lethal,933,591,0,0,0,0,0,0,0,0,0,0,0,0
AT3G15390,1482,MRP,0.000842815,0,Non-lethal,1473,1992,0,0,0,0,0,0,0,0,0,0,0,0
AT3G15500,954,CND,0,0,Non-lethal,954,198,0,0,0,0,0,0,0,0,0,0,0,0
AT3G15620,1815,CND,0.000664673,0,Non-lethal,1671,1403,0,0,0,0,0,0,0,0,0,0,0,0
AT3G15730,2433,CND,0,0,Non-lethal,2433,614,0,0,0,0,0,0,0,0,0,0,0,0
AT3G15820,906,CLB,0,0,Non-lethal,906,1451,0,0,0,0,0,0,0,0,0,0,0,0
AT3G15850,1116,CLB,0,0,Non-lethal,1116,796,0,0,0,0,0,0,0,0,0,0,0,0
AT3G15950,2319,CLB,0.000884173,0,Non-lethal,2319,2509,0,0,0,0,0,0,0,0,0,0,0,0
AT3G15990,1962,MRP,0.00254842,0,Non-lethal,1962,1637,0,0,0,0,0,0,0,0,0,0,0,0
AT3G16290,2631,ESN,0,0,Lethal,2631,1178,0,0,0,0,0,0,0,0,0,0,0,0
AT3G16630,2385,CLB,0.001257862,0,Non-lethal,2385,2387,0,0,0,0,0,0,0,0,0,0,0,0
AT3G16640,507,ESN,0,0,Lethal,507,514,0,0,0,0,0,0,0,0,0,0,0,0
AT3G16720,915,CND,0,0,Non-lethal,915,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G16857,3225,MRP,0.000244918,0,Non-lethal,2073,954,0,0,0,0,0,0,0,0,0,0,0,0
AT3G16890,1980,MRP,0,0,Non-lethal,1980,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G16910,1710,CND,0,0,Non-lethal,1710,471,0,0,0,0,0,0,0,0,0,0,0,0
AT3G16950,1923,CND,0.00111576,0,Non-lethal,1872,2004,0,0,0,0,0,0,0,0,0,0,0,0
AT3G17170,945,CND,0,0,Non-lethal,945,723,0,0,0,0,0,0,0,0,0,0,0,0
AT3G17300,324,ESN,0,0,Lethal,276,1060,0,0,0,0,0,0,0,0,0,0,0,0
AT3G17390,1182,CLB,0.000846024,0,Non-lethal,1182,208,0,0,0,0,0,0,0,0,0,0,0,0
AT3G17609,901,MRP,0,0,Non-lethal,450,165,0,0,0,0,0,0,0,0,0,0,0,0
AT3G17650,2145,ESN,0.002331002,0,Lethal,2145,636,0,0,0,0,0,0,0,0,0,0,0,0
AT3G17910,1065,ESN,0,0,Lethal,1065,1408,0,0,0,0,0,0,0,0,0,0,0,0
AT3G18110,4323,ESN,0.000231321,0,Lethal,4323,429,0,0,0,0,0,0,0,0,0,0,0,0
AT3G18165,762,MRP,0.00656168,0,Non-lethal,762,1067,0,0,0,0,0,0,0,0,0,0,0,0
AT3G18290,3765,ESN,0.000531208,0,Lethal,3765,2102,0,0,0,0,0,0,0,0,0,0,0,0
AT3G18390,2547,ESN,0,0,Lethal,2547,1466,0,0,0,0,0,0,0,0,0,0,0,0
AT3G18440,1797,CLB,0.000556483,0,Non-lethal,1797,675,0,0,0,0,0,0,0,0,0,0,0,0
AT3G18630,993,CND,0.003021148,0.001007049,Non-lethal,993,685,0,0,0,0,0,0,0,0,0,0,0,0
AT3G18660,3193,CLB,0,0,Non-lethal,1980,769,0,0,0,0,0,0,0,0,0,0,0,0
AT3G18680,1020,ESN,0,0,Lethal,1020,968,0,0,0,0,0,0,0,0,0,0,0,0
AT3G18690,669,CND,0,0,Non-lethal,669,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G18730,3936,MRP,0.003302846,0,Non-lethal,3936,3048,0,0,0,0,0,0,0,0,0,0,0,0
AT3G18780,1796,CLB,0,0,Non-lethal,1134,607,0,0,0,0,0,0,0,0,0,0,0,0
AT3G18990,1026,MRP,0,0,Non-lethal,1026,1466,0,0,0,0,0,0,0,0,0,0,0,0
AT3G19040,5361,MRP,0.001865324,0.000186532,Non-lethal,5361,2765,0,0,0,0,0,0,0,0,0,0,0,0
AT3G19170,3281,MRP,0.001239733,0.000619867,Non-lethal,3243,3054,0,0,0,0,0,0,0,0,0,0,0,0
AT3G19180,3276,CLB,0.000849798,0,Non-lethal,2460,1684,0,0,0,0,0,0,0,0,0,0,0,0
AT3G19210,2889,CND,0,0,Non-lethal,2733,3345,0,0,0,0,0,0,0,0,0,0,0,0
AT3G19220,564,ESN,0,0,Lethal,564,718,0,0,0,0,0,0,0,0,0,0,0,0
AT3G19570,2043,ESN,0,0,Lethal,1935,1632,0,0,0,0,0,0,0,0,0,0,0,0
AT3G19580,822,CND,0,0.001216545,Non-lethal,822,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G19590,1023,ESN,0,0,Lethal,1023,1554,0,0,0,0,0,0,0,0,0,0,0,0
AT3G19700,2976,ESN,0,0,Lethal,2976,154,0,0,0,0,0,0,0,0,0,0,0,0
AT3G19710,1065,CLB,0.000938967,0,Non-lethal,1065,1163,0,0,0,0,0,0,0,0,0,0,0,0
AT3G19720,2809,CLB,0.000435161,0,Non-lethal,2334,2465,0,1,0,0,0,0,0,0,0,1,0,0
AT3G19770,1746,ESN,0.00147167,0,Lethal,1563,636,0,0,0,0,0,0,0,0,0,0,0,0
AT3G19820,1686,MRP,0,0,Non-lethal,1686,96,0,0,0,0,0,0,0,0,0,0,0,0
AT3G19980,912,ESN,0.006578947,0,Lethal,912,1842,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20070,849,ESN,0,0,Lethal,849,827,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20320,1149,MRP,0,0,Non-lethal,1146,943,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20400,312,ESN,0,0,Lethal,312,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20440,3541,ESN,0.000374813,0.000249875,Lethal,2700,4062,0,1,0,0,0,0,0,0,0,1,0,0
AT3G20470,525,MRP,0.024761905,0,Non-lethal,525,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20475,2424,MRP,0.002475248,0,Non-lethal,2424,4842,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20550,945,MRP,0.001058201,0,Non-lethal,945,2198,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20600,660,CND,0.003030303,0,Non-lethal,660,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20630,2394,ESN,0.002923977,0,Lethal,2394,2946,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20740,1110,ESN,0,0,Lethal,1110,2081,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20770,1887,CND,0.000529942,0,Non-lethal,1887,508,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20780,2013,ESN,0.006458023,0,Lethal,2013,2461,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20810,1905,MRP,0.000801282,0,Non-lethal,1290,1041,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20840,1725,MRP,0.003478261,0,Non-lethal,1725,882,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20870,831,CND,0.003610108,0,Non-lethal,831,2147,0,1,0,0,0,1,0,0,0,0,0,0
AT3G21070,1667,MRP,0.001893939,0,Non-lethal,1593,1848,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21150,678,CND,0,0,Non-lethal,678,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21200,954,MRP,0,0,Non-lethal,954,801,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21560,1491,CLB,0,0,Non-lethal,1491,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21630,1854,CND,0,0,Non-lethal,1854,1134,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21640,1098,MRP,0.004553734,0,Non-lethal,1098,1206,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22170,2520,CND,0.000793651,0,Non-lethal,2520,894,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22200,1587,ESN,0,0,Non-lethal,1542,1865,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22370,1065,CND,0.003755869,0,Non-lethal,1065,462,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22380,7059,MRP,0.000643708,0,Non-lethal,4668,1119,0,1,0,0,0,1,0,0,0,0,0,0
AT3G22400,2661,MRP,0.000751597,0.000751597,Non-lethal,2661,1496,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22590,1248,MRP,0,0,Non-lethal,1248,206,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22680,492,CLB,0,0,Non-lethal,492,98,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22780,2088,MRP,0.001915709,0,Non-lethal,2088,1044,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22880,1035,MRP,0,0,Non-lethal,1035,1758,0,3,0,0,0,3,0,0,0,0,0,0
AT3G22942,303,MRP,0,0,Non-lethal,303,890,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22990,1383,MRP,0,0.000723066,Non-lethal,1383,748,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23050,872,MRP,0.006593407,0,Non-lethal,732,1217,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23110,2508,ESN,0.009968102,0.003189793,Lethal,2508,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23130,615,MRP,0,0,Non-lethal,615,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23150,2322,CLB,0.000861326,0.000430663,Non-lethal,2322,180,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23400,855,CND,0.001169591,0,Non-lethal,855,735,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23430,2349,CLB,0.008088548,0,Non-lethal,2349,3076,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23440,327,ESN,0,0,Lethal,327,0,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23560,1434,CND,0.011854951,0,Non-lethal,1434,794,0,0,0,0,0,0,0,0,0,0,0,0
